Study level 1	Study level 2	Study level 3	Name	Image	LayerData	Overall_Cy5_Entropy	Overall_DAPI_Entropy	Overall_FITC_Entropy	Overall_TRITC_Entropy	Per_Lesion_Cy5_Entropy	Per_Lesion_DAPI_Entropy	Per_Lesion_FITC_Entropy	Per_Lesion_TRITC_Entropy	L01_DAPI	L02_DAPI	L03_DAPI	L04_DAPI	L05_DAPI	L06_DAPI	L07_DAPI	L08_DAPI	L09_DAPI	L10_DAPI	L11_DAPI	L12_DAPI	L13_DAPI	L14_DAPI	cells_total_all_granulomas	cells_total_granuloma - cells_total_granuloma	Cy5_all_granulomas_percent	Cy5_cells_all_granulomas	Cy5_cells_granuloma	Cy5_granuloma_percent - Cy5_granuloma_percent	DAPI_cells_all_granulomas	DAPI_cells_granuloma	FITC_all_granulomas_percent	FITC_cells_all_granulomas	FITC_cells_granuloma	FITC_granuloma_percent - FITC_granuloma_percent	object_info - LabelType	object_info - LabelName	object_info - ROIType	object_info - ROIName	object_info - Envelope	TRITC_all_granulomas_percent	TRITC_cells_all_granulomas	TRITC_cells_granuloma	TRITC_granuloma_percent - TRITC_granuloma_percent	L01_total_host	L01_B220	L01_CD4	L01_CD8	L02_total_host	L02_B220	L02_CD4	L02_CD8	L03_total_host	L03_B220	L03_CD4	L03_CD8	L04_total_host	L04_B220	L04_CD4	L04_CD8	L05_total_host	L05_B220	L05_CD4	L05_CD8	L06_total_host	L06_B220	L06_CD4	L06_CD8	L07_total_host	L07_B220	L07_CD4	L07_CD8	L08_total_host	L08_B220	L08_CD4	L08_CD8	L09_total_host	L09_B220	L09_CD4	L09_CD8	L10_total_host	L10_B220	L10_CD4	L10_CD8	L11_total_host	L11_B220	L11_CD4	L11_CD8	L12_total_host	L12_B220	L12_CD4	L12_CD8	L13_total_host	L13_B220	L13_CD4	L13_CD8	Lobe_total_total_host	Lobe_total_B220	Lobe_total_DAPI	Lobe_total_CD4	Lobe_total_CD8	lesion_count	L14_total_host	L14_B220	L14_CD4	L14_CD8	Cy5_texture_entropy_lesion	Cy5_texture_entropy_lobe	DAPI_texture_entropy_lesion	DAPI_texture_entropy_lobe	FITC_texture_entropy_lesion	FITC_texture_entropy_lobe	TRITC_texture_entropy_lesion	TRITC_texture_entropy_lobe	L01_area	L02_area	L03_area	L04_area	L05_area	L06_area	L07_area	L08_area	L09_area	L10_area	L11_area	L12_area	L13_area	L14_area
Sarah Cooper	Final Opal Data	BCG18	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses745_102943_Result.mld	5.276650064	5.859288496	6.472905557	6.407546668	6.100195644	6.388801744	6.329503862	6.330271282	7633	3938	7717	1808	4603	9857	1952	712	0	0	0	0	0	0	54417	1041	13.53621111	7366	35	3.362151777	39501	889	7.731039932	4207	74	7.108549472	NA	NA	1	L01	(2.315002 2.004842) -> (2.675970 1.723229)	6.143300807	3343	43	4.130643612	11341	2208	953	555	5009	356	378	355	9551	453	764	636	2817	545	238	251	6222	539	613	470	14384	2678	1051	843	2959	545	286	210	961	45	130	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53238	7369	38215	4412	3404	8	0	0	0	0	10.5585936	13.5188784	9.879858243	12.35620186	10.67619243	13.44943661	10.83696807	13.43546263	648579.386	275313.9177	607542.0285	152368.3387	339572.1461	724032.6482	160516.5385	58166.22538	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG19	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses746_102853_Result.mld	5.568299538	5.914447808	6.518962839	6.127723025	5.711099292	6.117825809	6.406978763	5.834070213	5382	6655	0	0	0	0	0	0	0	0	0	0	0	0	30441	15778	22.95588187	6988	4445	28.17213842	18304	7972	8.784205512	2674	1690	10.71111674	NA	NA	1	L01	(-3.746293 -3.955813) -> (-2.767905 -5.238719)	8.130481916	2475	1671	10.59069591	13067	4321	1736	1731	11322	2351	1450	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24389	6672	12037	3186	2654	2	0	0	0	0	11.7014112	11.70345666	11.91867969	11.89711369	12.13019384	12.13019384	12.12706975	12.1314417	676671.8614	669872.2603	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG19	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses746_102853_Result.mld	5.568299538	5.914447808	6.518962839	6.127723025	5.554487837	5.928986735	6.64141087	6.571838303	5382	6655	0	0	0	0	0	0	0	0	0	0	0	0	30441	14663	22.95588187	6988	2543	17.34297211	18304	10332	8.784205512	2674	984	6.710768601	NA	NA	1	L01	(-2.247260 -5.090977) -> (-1.353066 -6.382269)	8.130481916	2475	804	5.483188979	13067	4321	1736	1731	11322	2351	1450	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24389	6672	12037	3186	2654	2	0	0	0	0	11.70345666	11.70345666	11.71790947	11.89711369	12.12025227	12.13019384	12.1314417	12.1314417	676671.8614	669872.2603	0	0	0	0	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	5.893988382	6.134057953	6.658487958	6.502180297	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	2680	6.851854713	4435	62	2.313432836	49208	2322	10.06689635	6516	191	7.126865672	NA	NA	1	L01	(0.944678 -1.034518) -> (1.457259 -1.496777)	7.057333107	4568	105	3.917910448	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	10.75195408	13.55765732	10.42478909	12.45279686	10.64905837	13.40775871	10.58760824	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	5.998605958	6.185474881	6.309445744	5.940007992	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	1312	6.851854713	4435	40	3.048780488	49208	1034	10.06689635	6516	156	11.8902439	NA	NA	1	L01	(0.724678 -1.362906) -> (1.019517 -1.754842)	7.057333107	4568	82	6.25	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	10.98294529	13.55765732	10.22044396	12.45279686	10.72946418	13.40775871	10.70200966	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	5.951723372	6.04140971	6.339373144	5.627577986	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	537	6.851854713	4435	20	3.724394786	49208	457	10.06689635	6516	39	7.262569832	NA	NA	1	L01	(1.142098 -1.794842) -> (1.337582 -2.026133)	7.057333107	4568	21	3.910614525	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	9.536623359	13.55765732	9.075217206	12.45279686	9.201690715	13.40775871	9.195224864	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	6.279979499	6.090325727	6.313165648	5.836978213	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	3928	6.851854713	4435	224	5.702647658	49208	2887	10.06689635	6516	464	11.81262729	NA	NA	1	L01	(0.710484 -2.045487) -> (1.401453 -2.679682)	7.057333107	4568	353	8.986761711	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	11.9931435	13.55765732	11.47171633	12.45279686	12.02269946	13.40775871	12.00755122	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	5.972560752	6.129931447	6.247774377	6.027358807	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	2806	6.851854713	4435	448	15.9657876	49208	1948	10.06689635	6516	257	9.158945118	NA	NA	1	L01	(1.784356 -2.290004) -> (2.253389 -3.054844)	7.057333107	4568	153	5.452601568	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	11.86842708	13.55765732	11.42661487	12.45279686	12.06214394	13.40775871	12.00855556	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	6.051244264	6.192723485	6.106690199	5.559405067	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	5696	6.851854713	4435	213	3.739466292	49208	4643	10.06689635	6516	436	7.654494382	NA	NA	1	L01	(0.344033 -2.640327) -> (0.822420 -3.881942)	7.057333107	4568	404	7.092696629	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	12.18056975	13.55765732	11.36483303	12.45279686	12.04898065	13.40775871	12.06635837	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	6.104491854	6.032828045	6.069386459	5.664089983	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	4947	6.851854713	4435	470	9.500707499	49208	3240	10.06689635	6516	748	15.12027491	NA	NA	1	L01	(0.757259 -2.912908) -> (1.553388 -3.756135)	7.057333107	4568	489	9.884778654	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	11.9680869	13.55765732	11.65936601	12.45279686	11.92686538	13.40775871	12.03729271	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	6.236599946	6.203916248	6.11889963	5.924767076	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	3235	6.851854713	4435	163	5.038639876	49208	2377	10.06689635	6516	445	13.75579598	NA	NA	1	L01	(1.644679 -3.054521) -> (2.369841 -3.794200)	7.057333107	4568	250	7.72797527	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	12.20364651	13.55765732	11.49474758	12.45279686	11.9772501	13.40775871	11.99182378	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	6.097309517	6.04729285	6.670329028	6.713145032	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	8743	6.851854713	4435	345	3.946013954	49208	6911	10.06689635	6516	955	10.92302413	NA	NA	1	L01	(2.297905 -3.144199) -> (3.260809 -4.649685)	7.057333107	4568	532	6.084867894	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	13.46819071	13.55765732	12.38192254	12.45279686	13.40775871	13.40775871	13.43948695	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	5.752566219	6.042288671	6.226426827	5.700902451	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	12104	6.851854713	4435	793	6.551553206	49208	8828	10.06689635	6516	1483	12.25214805	NA	NA	1	L01	(0.830162 -3.758394) -> (2.440809 -4.677105)	7.057333107	4568	1000	8.261731659	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	13.55765732	13.55765732	12.46794795	12.45279686	13.38673069	13.40775871	13.43841192	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	5.898202298	6.049840012	6.4125888	5.534959186	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	9750	6.851854713	4435	857	8.78974359	49208	7702	10.06689635	6516	601	6.164102564	NA	NA	1	L01	(0.222420 -4.267426) -> (1.145646 -5.211945)	7.057333107	4568	590	6.051282051	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	11.91642237	13.55765732	11.7150248	12.45279686	12.04416482	13.40775871	12.07466492	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	5.705114181	6.141738903	6.517463754	6.344269058	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	3871	6.851854713	4435	660	17.04985792	49208	2689	10.06689635	6516	297	7.672436063	NA	NA	1	L01	(1.767905 -4.650976) -> (2.417905 -5.111622)	7.057333107	4568	225	5.812451563	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	10.51612439	13.55765732	10.62767385	12.45279686	10.81749577	13.40775871	10.77245207	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG20	-G D114 17-20_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 17-20_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1883\ses747_103123_Result.mld	5.702015866	5.848630164	6.354818323	5.932780323	6.219052887	6.102854369	6.550226535	5.990163535	1134	577	195	1689	682	2265	1357	1032	4254	5449	3962	1407	2045	0	64727	5118	6.851854713	4435	140	2.735443533	49208	4170	10.06689635	6516	444	8.675263775	NA	NA	1	L01	(0.432420 -5.721300) -> (1.214356 -6.363882)	7.057333107	4568	364	7.112153185	1617	66	269	150	860	40	157	88	266	18	35	19	2779	244	519	364	1592	433	300	217	3380	215	469	435	3140	460	824	534	1854	119	449	259	6434	342	1229	646	9090	799	1755	1126	6076	892	656	614	2842	705	479	338	2989	140	446	364	42903	4471	26039	7584	5152	13	0	0	0	0	12.07617491	13.55765732	11.23303617	12.45279686	11.99030262	13.40775871	12.07139133	13.43948695	144747.9239	67916.09417	19582.9844	211118.9569	130151.4246	330638.0963	250469.7336	153220.7863	469042.6117	633145.4237	559726.714	184766.3402	291467.1327	0
Sarah Cooper	Final Opal Data	BCG22	-G D114 21-25_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 21-25_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1884\ses749_103033_Result.mld	4.880064136	6.032365522	6.649268284	6.666156357	5.427601529	5.717495464	6.583862162	6.645212372	10306	1617	2248	4794	590	3376	0	0	0	0	0	0	0	0	32237	14212	5.403728635	1742	1103	7.761047003	27686	11965	4.380060179	1412	482	3.391500141	NA	NA	1	L01	(-0.267906 6.583385) -> (0.732751 4.982740)	4.333529795	1397	662	4.658035463	12950	1079	822	753	2052	93	168	176	2678	119	183	128	5523	156	300	273	736	22	72	53	4058	272	268	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27996	1741	22930	1813	1533	6	0	0	0	0	13.46819742	13.46819742	12.28166447	12.18911005	13.57209753	13.57209753	13.56367924	13.56367924	630036.1291	124555.0547	191810.7884	263143.9894	51267.20018	200926.4003	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG22	-G D114 21-25_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 21-25_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1884\ses749_103033_Result.mld	4.880064136	6.032365522	6.649268284	6.666156357	5.880515385	6.135244789	6.701212948	6.596515569	10306	1617	2248	4794	590	3376	0	0	0	0	0	0	0	0	32237	2745	5.403728635	1742	93	3.387978142	27686	2442	4.380060179	1412	91	3.315118397	NA	NA	1	L01	(-0.402424 4.933063) -> (-0.125002 4.260482)	4.333529795	1397	119	4.335154827	12950	1079	822	753	2052	93	168	176	2678	119	183	128	5523	156	300	273	736	22	72	53	4058	272	268	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27996	1741	22930	1813	1533	6	0	0	0	0	12.21603464	13.46819742	11.05929639	12.18911005	12.21237358	13.57209753	12.43498153	13.56367924	630036.1291	124555.0547	191810.7884	263143.9894	51267.20018	200926.4003	0	0	0	0	0	0	0	0
Sarah Cooper	Final Opal Data	BCG22	-G D114 21-25_01_Maximum_Z_ROI 002[0001]	\\campusrstor1.onefs.colostate.edu\cvmbs\RSTOR-IMPAc-TB\Pathology\SKC Scans\Base Period - HN878 Erdman Pilot\Opal\9.23.20 CD4 CD8 B220 D114 rescan\BCG D114 21-25_01_Maximum_Z.vsi	\\cvmvisiopharm01\VIS_Migration\d1\e1884\ses749_103033_Result.mld	4.880064136	6.032365522	6.649268284	6.666156357	5.45935391	6.69477078	6.701702292	6.641354396	10306	1617	2248	4794	590	3376	0	0	0	0	0	0	0	0	32237	3116	5.403728635	1742	120	3.851091142	27686	2689	4.380060179	1412	178	5.712451861	NA	NA	1	L01	(1.128239 4.707257) -> (1.652439 4.029515)	4.333529795	1397	129	4.139922978	12950	1079	822	753	2052	93	168	176	2678	119	183	128	5523	156	300	273	736	22	72	53	4058	272	268	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27996	1741	22930	1813	1533	6	0	0	0	0	12.20787104	13.46819742	11.65441967	12.18911005	12.0646823	13.57209753	12.03867852	13.56367924	630036.1291	124555.0547	191810.7884	263143.9894	51267.20018	200926.4003	0	0	0	0	0	0	0	0
